date;CPI;target;v_cpi;vol_cpi1;pce;core_pce;cpiUS;pet;fao_Index;inf_seasAdj;IT_reg;inf_seasAdj_l1;inf_seasAdj_l3;inf_seasAdj_l6;inf_seasAdj_l12;inf_seasAdj_l24
1998-01-01;44.43;7.0;7.292924414392665;0.7193810470875943;1.0438610705990392;1.499007625613702;1.6311166875784044;-33.611442193087;-4.936530324400568;-0.17335750630674412;0.0;-0.23060904358190817;0.7218585679775495;-1.1000567517058553;-0.10859101585942615;-0.22382926063362324
1998-02-01;44.68;7.0;5.427088249174128;0.820962111110214;0.7802393272962505;1.377360211620915;1.440200375704448;-27.69022962629447;-4.7887323943662015;-1.9254502662700252;0.0;-0.17335750630674412;0.17373478875132561;-0.5814056694572094;2.092220170750587;0.6161265080941948
1998-03-01;44.98;7.0;6.109931587638595;0.9095166048760206;0.6905742670220594;1.2427689307767276;1.3767209011263937;-28.44211529299666;-7.417582417582402;-0.9927381432055943;0.0;-1.9254502662700252;-0.23060904358190817;0.2938858989445255;1.2695212566007994;1.0165788613168418
1998-04-01;45.3;7.0;6.915270238376214;0.9787546199432995;0.7154480291558629;1.2312682452156887;1.4383989993745905;-21.70385395537525;-8.99182561307903;0.10987401259420926;0.0;-0.9927381432055943;-0.17335750630674412;0.7218585679775495;0.20873999045028802;1.2526008714193746
1998-05-01;45.54;7.0;7.329719538062696;1.0194335176800122;0.9014584790915547;1.2563042097211152;1.6885553470919357;-28.660585693710992;-8.791208791208781;0.738781356221519;0.0;0.10987401259420926;-1.9254502662700252;0.17373478875132561;-0.08309031118505442;0.23008569842515011
1998-06-01;45.61;7.0;7.444051825677267;0.9987943489602347;0.6866433754367129;0.9799987054178061;1.6229712858926382;-28.74282733437663;-8.54700854700855;0.8389064454891403;0.0;0.738781356221519;-0.9927381432055943;-0.23060904358190817;-0.4759938742943267;-0.6275712729666446
1998-07-01;45.75;7.0;7.2936210131332;0.9498261403906733;0.8755908895573761;1.1966829243049482;1.74563591022443;-28.2730514518594;-5.994152046783641;0.7717417527452106;0.0;0.8389064454891403;0.10987401259420926;-0.17335750630674412;-1.1000567517058553;0.5385699734149858
1998-08-01;45.81;7.0;6.312369459271294;0.9081249413437856;0.9339273254253655;1.4339886368048615;1.6169154228855787;-32.965378825890625;-10.601719197707737;-0.15927077929229988;0.0;0.7717417527452106;0.738781356221519;-1.9254502662700252;-0.5814056694572094;0.8524308876395605
1998-09-01;45.73;7.0;5.490196078431353;0.838980261262219;0.6318269436710322;1.2062975447841184;1.4267990074441794;-24.456796361798894;-11.571428571428577;-0.8330258817088296;0.0;-0.15927077929229988;0.8389064454891403;-0.9927381432055943;0.2938858989445255;0.563135868241952
1998-10-01;45.74;7.0;4.980491163644718;0.7512106390634824;0.7219154824133156;1.2495970081887853;1.4860681114551078;-32.31420507996238;-10.17191977077363;-1.1600226057413305;0.0;-0.8330258817088296;0.7717417527452106;0.10987401259420926;0.7218585679775495;-0.5097688252828823
1998-11-01;46.95;7.0;7.363366110221836;0.7916854862195274;0.7232233570397373;1.2376237623762387;1.4842300556586308;-36.291522062469014;-10.95305832147937;1.5455449682088758;0.0;-1.1600226057413305;-0.15927077929229988;0.738781356221519;0.17373478875132561;-0.5693440864534467
1998-12-01;47.17;7.0;7.473228525860098;0.8013563312888414;0.8450553564743002;1.3528661435584288;1.606922126081578;-38.427947598253276;-8.676470588235297;1.907686382897805;0.0;1.5455449682088758;-0.8330258817088296;0.8389064454891403;-0.23060904358190817;-0.07760575218616242
1999-01-01;47.22;6.0;6.2795408507765105;0.8225717247899929;0.9381891079184745;1.343076210569638;1.6666666666666607;-25.37402752842609;-9.495548961424339;0.7358648924292155;0.0;1.907686382897805;-1.1600226057413305;0.7717417527452106;-0.17335750630674412;-0.10859101585942615
1999-02-01;46.99;6.0;5.170098478066265;0.787463803881793;0.9319801569791286;1.2223964626340011;1.6666666666666607;-25.21793275217933;-13.609467455621294;-0.26153993539430676;0.0;0.7358648924292155;1.5455449682088758;-0.15927077929229988;-1.9254502662700252;2.092220170750587
1999-03-01;46.78;6.0;4.0017785682525675;0.7312561836048599;0.9919918715490805;1.1453371168834492;1.7283950617283939;-2.3968042609853524;-15.43026706231455;-1.4140578112021194;0.0;-0.26153993539430676;1.907686382897805;-0.8330258817088296;-0.9927381432055943;1.2695212566007994
1999-04-01;46.88;6.0;3.487858719646808;0.6925857347648283;1.3553030404187316;1.2188557366964003;2.281134401972884;12.305699481865284;-16.467065868263475;-2.05719784724838;0.0;-1.4140578112021194;0.7358648924292155;-1.1600226057413305;0.10987401259420926;0.20873999045028802
1999-05-01;47.23;6.0;3.711023276240666;0.6852449241405163;1.2814358482011956;1.2176696542893772;2.091020910209096;19.448183041722757;-16.56626506024097;-1.7916692291587997;0.0;-2.05719784724838;-0.26153993539430676;1.5455449682088758;0.738781356221519;-0.08309031118505442
1999-06-01;47.53;6.0;4.2096031572023795;0.6856693257264463;1.3986200637920332;1.3974000666649555;1.9656019656019597;30.966325036603216;-14.953271028037385;-1.1057050693287522;0.0;-1.7916692291587997;-1.4140578112021194;1.907686382897805;0.8389064454891403;-0.4759938742943267
1999-07-01;48.13;6.0;5.202185792349723;0.7439371104079707;1.4178071249800306;1.2950320881593536;2.1446078431372584;42.54261363636365;-18.195956454121298;0.09072195506291789;0.0;-1.1057050693287522;-2.05719784724838;0.7358648924292155;0.7717417527452106;-1.1000567517058553
1999-08-01;48.57;6.0;6.024885396201696;0.8173275001026099;1.4610475937250733;1.1457735247208944;2.2643818849449104;59.13173652694612;-12.82051282051282;0.8923125480095826;0.0;0.09072195506291789;-1.7916692291587997;-0.26153993539430676;-0.15927077929229988;-0.5814056694572094
1999-09-01;48.84;6.0;6.800787229389904;0.8441290113948987;1.8849100776843652;1.4318347136968557;2.629969418960254;59.7324414715719;-11.793214862681744;1.4806707979572398;0.0;0.8923125480095826;-1.1057050693287522;-1.4140578112021194;-0.8330258817088296;0.2938858989445255
1999-10-01;49.2;6.0;7.564494971578495;0.8403944780801574;1.8343265950810483;1.4073923121991072;2.56253813300793;57.33148019457956;-15.151515151515149;1.7869610479164635;0.0;1.4806707979572398;0.09072195506291789;-2.05719784724838;-1.1600226057413305;0.7218585679775495
1999-11-01;49.36;6.0;5.1331203407880555;0.9459723232544265;1.9204990377596376;1.4860941320293142;2.6203534430225606;94.31906614785991;-15.015974440894563;-1.000101106437992;0.0;1.7869610479164635;0.8923125480095826;-1.7916692291587997;1.5455449682088758;0.17373478875132561
1999-12-01;49.49;6.0;4.9183803264786885;1.0330082577626378;2.055157783081407;1.4403213709113682;2.676399026763998;131.20567375886526;-16.425120772946865;-1.5266559077346322;0.0;-1.000101106437992;1.4806707979572398;-1.1057050693287522;1.907686382897805;-0.23060904358190817
2000-01-01;49.71;6.0;5.273189326556538;1.105601097990829;2.1886212877514133;1.5372702345892053;2.792956891317555;117.96311146752205;-13.770491803278684;-1.5375490362572284;0.0;-1.5266559077346322;1.7869610479164635;0.09072195506291789;0.7358648924292155;-0.17335750630674412
2000-02-01;50.1;6.0;6.618429453075114;1.1530631142544998;2.5674315086640975;1.7231964850347392;3.2179720704310855;144.3796835970025;-10.445205479452058;-0.16430065810544195;0.0;-1.5375490362572284;-1.000101106437992;0.8923125480095826;-0.26153993539430676;-1.9254502662700252
2000-03-01;50.64;6.0;8.251389482684912;1.172428197710896;2.9308587389629492;1.9003973442677013;3.762135922330101;103.88813096862211;-7.36842105263158;1.6867387338414783;0.0;-0.16430065810544195;-1.5266559077346322;1.4806707979572398;-1.4140578112021194;-0.9927381432055943
2000-04-01;51.13;6.0;9.065699658703075;1.1794101633160021;2.3502753405527876;1.706869262424826;3.013863773357439;48.44290657439445;-4.3010752688172005;2.7942926585002783;0.0;1.6867387338414783;-1.5375490362572284;1.7869610479164635;-2.05719784724838;0.10987401259420926
2000-05-01;50.71;6.0;7.368198179123442;1.085595423830707;2.369824238035667;1.71787833170991;3.1325301204819134;62.14084507042254;-3.2490974729241784;1.348164858910113;0.0;2.7942926585002783;-0.16430065810544195;-1.000101106437992;-1.7916692291587997;0.738781356221519
2000-06-01;50.97;6.0;7.237534188933292;0.9814564779864521;2.6849524210637243;1.7422748191978865;3.7349397590361377;77.92062604807153;-1.465201465201471;1.2374180576242961;0.0;1.348164858910113;1.6867387338414783;-1.5266559077346322;-1.1057050693287522;0.8389064454891403
2000-07-01;51.09;6.0;6.150010388531069;0.9100894894391636;2.668644412648824;1.7908752445257692;3.5992801439711952;48.33084205281515;2.6615969581748944;0.165543332716493;0.0;1.2374180576242961;2.7942926585002783;-1.5375490362572284;0.09072195506291789;0.7717417527452106
2000-08-01;50.86;6.0;4.714844554251596;0.8224740946457819;2.476447542551652;1.8720119082159314;3.3512866546977715;46.84854186265286;-2.2058823529411686;-1.2786292381308635;0.0;0.165543332716493;1.348164858910113;-0.16430065810544195;0.8923125480095826;-0.15927077929229988
2000-09-01;50.93;6.0;4.279279279279269;0.7301862568528232;2.54853576697609;1.8494520840934614;3.45649582836709;41.87604690117255;-3.663003663003661;-1.5205194654409162;0.0;-1.2786292381308635;1.2374180576242961;1.6867387338414783;1.4806707979572398;-0.8330258817088296
2000-10-01;51.09;6.0;3.8414634146341387;0.660266245654954;2.514239537035823;1.81866137479747;3.4503271861986873;46.11307420494699;0.3759398496240518;-1.7139148267651532;0.0;-1.5205194654409162;0.165543332716493;2.7942926585002783;1.7869610479164635;-1.1600226057413305
2000-11-01;51.43;6.0;4.193679092382507;0.6012178297320004;2.5653713928534216;1.9009975531714574;3.444180522565321;37.765318382058474;1.1278195488721776;-1.1030141069819623;0.0;-1.7139148267651532;-1.2786292381308635;1.348164858910113;-1.000101106437992;1.5455449682088758
2000-12-01;52.01;6.0;5.09193776520509;0.5880547026706928;2.4853839158113455;1.8710211038147184;3.4360189573459543;9.125766871165663;4.816955684007707;-0.14411258284964037;0.0;-1.1030141069819623;-1.5205194654409162;1.2374180576242961;-1.5266559077346322;1.907686382897805
2001-01-01;52.72;5.0;6.055119694226518;0.6749006660914618;2.7014770665975574;2.0065760686111433;3.7212049616065945;8.830022075055188;2.281368821292773;0.6240914858747344;0.0;-0.14411258284964037;-1.7139148267651532;0.165543332716493;-1.5375490362572284;0.7358648924292155
2001-02-01;53.1;5.0;5.988023952095811;0.7988855874391398;2.539329906228205;2.0348038848525762;3.529411764705892;0.8858603066439485;3.632887189292555;0.3660752908445356;0.0;0.6240914858747344;-1.1030141069819623;-1.2786292381308635;-0.16430065810544195;-0.26153993539430676
2001-03-01;53.39;5.0;5.430489731437604;0.9452124180052431;2.1091891196707513;1.9322287280428618;2.9824561403508643;-8.865841418534636;4.356060606060619;-0.49917090802901687;0.0;0.3660752908445356;-0.14411258284964037;-1.5205194654409162;1.6867387338414783;-1.4140578112021194
2001-04-01;53.62;5.0;4.869939370232723;1.0902487900668498;2.3735358475994506;2.0268167274628768;3.2182562902282053;6.487956487956503;2.2471910112359605;-1.4569123878240178;0.0;-0.49917090802901687;0.6240914858747344;-1.7139148267651532;2.7942926585002783;-2.05719784724838
2001-05-01;53.78;5.0;6.054032735160719;1.16221672990563;2.556748762137473;1.9413249760598772;3.5630841121495394;-0.48644892286310304;3.3582089552238736;-0.6701895299085917;0.0;-1.4569123878240178;0.3660752908445356;-1.1030141069819623;1.348164858910113;-1.7916692291587997
2001-06-01;54.18;5.0;6.297822248381402;1.2490505485075787;2.3917250926056566;2.0927053560332975;3.193960511033689;-13.289349670122519;1.8587360594795488;-0.8177755974925615;0.0;-0.6701895299085917;-0.49917090802901687;-0.14411258284964037;1.2374180576242961;-1.1057050693287522
2001-07-01;54.65;5.0;6.968095517713824;1.3419005066310927;2.1019254864858006;2.122647357849594;2.7214823393167498;-11.15216661068189;4.629629629629628;-0.3675910568442964;0.0;-0.8177755974925615;-1.4569123878240178;0.6240914858747344;0.165543332716493;0.09072195506291789
