;core_pce_l12;energy_l3;fao_Index_l6;ext_gdp_l12;imp_us_l3
2007-06-01;2.5959470168685606;1.1250420047852483;13.093525179856114;0.9747145895185821;2.839396628216506
2007-07-01;2.545783404928792;-2.1525738932559713;12.53602305475503;1.181562815503229;2.0851433536055675
2007-08-01;2.6702209370623065;-1.178015795359011;13.06818181818179;1.528442353405515;1.1945392491467421
2007-09-01;2.605716346587328;1.9693955830835996;16.42651296829969;1.7098478843942833;2.3017902813299296
2007-10-01;2.497134251871169;1.2834201535161238;19.94261119081777;1.71605348450256;2.7918781725888353
2007-11-01;2.284497253671125;-2.382769633474191;21.408450704225345;1.7913405490396694;1.9360269360269244
2007-12-01;2.3157376094600224;20.026212147275444;28.129395218002816;1.8478516557950058;4.819277108433728
2008-01-01;2.500474844418621;34.67374008263846;30.7270233196159;1.9009587346407641;9.090909090909083
2008-02-01;2.556694591006936;44.0737945759941;35.66529492455419;1.86996683874759;12.038664323374348
2008-03-01;2.3783567312612552;39.94723828396718;43.83561643835616;2.146601024589796;10.599478714161602
2008-04-01;2.2114030320842026;57.74695366389877;43.65821094793056;2.359667454824691;13.632365875109919
2008-05-01;2.076442281099622;52.39537226097819;42.58064516129032;2.553116159934684;13.496932515337434
2008-06-01;1.9873542036789704;59.74557639746434;45.547073791348616;2.359536958332703;15.185504745470224
2008-07-01;2.0405238557192007;61.70235237780617;53.64916773367479;2.6001906811043587;16.85106382978725
2008-08-01;1.9857859531772437;78.53816710976373;60.80402010050252;2.770749967389172;19.05564924114671
2008-09-01;2.1023725834797835;86.824190549628;63.49009900990099;3.0914073211502626;21.249999999999993
2008-10-01;2.1841147318100163;83.29603507587208;55.98086124401915;3.4515559205608164;21.399176954732503
2008-11-01;2.3353936524636243;64.04910224990688;50.81206496519721;3.4609295782506257;18.084227910817518
2008-12-01;2.4045091386669437;37.722268620830505;45.44456641053789;3.3331133691183368;13.13628899835797
2009-01-01;2.1931306613182766;0.4430644384866289;36.51626442812172;2.739491509671681;4.854368932038833
2009-02-01;2.072026017250561;-27.178170019374036;22.44691607684528;2.659760566230938;-5.882352941176472
2009-03-01;2.168810848400571;-40.00025548920701;7.428571428571429;2.952292491850326;-10.054988216810678
2009-04-01;2.083265518700572;-40.550580450865326;-9.293680297397767;3.001879302525791;-12.538699690402467
2009-05-01;2.149080977978146;-46.40550214401667;-19.004524886877828;3.4931369663622065;-12.741312741312738
2009-06-01;2.2147926945382146;-49.61552215483363;-24.825174825174834;3.371321553953257;-14.906367041198509
2009-07-01;2.2449574884132906;-52.6133945142802;-27.999999999999993;3.1073670606832406;-16.387472687545536
2009-08-01;2.2178833022297617;-52.349461213997536;-34.21875;2.7637868750549255;-17.280453257790363
2009-09-01;2.0440217742109024;-49.387875333124434;-36.411809235427704;2.027415032961806;-17.525773195876294
2009-10-01;1.6341903085969278;-53.79993182696092;-33.12883435582822;0.16752249798907048;-19.11864406779661
2009-11-01;1.3900341618565237;-42.578121742055906;-28.230769230769237;-1.2662792620966112;-15.314685314685317
2009-12-01;1.1371530560988496;-38.27096649719064;-29.58490566037736;-1.4287000409164248;-11.973875181422356
2010-01-01;0.9055710217273027;-14.563952523288947;-30.284396617986165;-1.0642495680309314;-5.632716049382713
2010-02-01;0.8876433229615177;10.729892467649616;-22.791081750619323;0.2248311814831506;3.416666666666668
2010-03-01;0.7625388182243675;36.829172500427966;-17.553191489361698;0.3694307245092345;8.646288209607
2010-04-01;0.9289669759680264;41.06756007450165;-2.868852459016391;0.06297248242546472;11.415929203539822
2010-05-01;0.8222375470797294;45.74960190496504;10.391061452513961;0.85393548260867;11.327433628318584
2010-06-01;0.719797609848527;47.79375969244401;17.093023255813968;1.6005841554808866;11.179577464788725
2010-07-01;0.6255217083505071;54.32362689135009;17.476851851851837;1.3656181306658042;11.23693379790942
2010-08-01;0.6511392298194307;27.86266954005958;17.5771971496437;0.9450301273978431;8.476027397260278
2010-09-01;0.7242709848820361;11.36721342919893;14.642857142857135;0.6978728529968713;4.333333333333345
2010-10-01;1.2394556530368916;19.023162292106164;11.009174311926607;0.9836091969994669;4.945515507124898
2010-11-01;1.374145779862035;11.121438806788442;3.2154340836012762;1.6510692943545424;3.798513625103217
2010-12-01;1.5100759793302387;15.292514555385917;2.6795284030010746;1.4706269314283344;3.6273701566364336
2011-01-01;1.6902391069956169;11.962519112894498;10.253583241455333;1.2496344264246435;3.924775143090753
2011-02-01;1.698406159890986;12.472913137331233;15.187165775401068;0.9425025607067177;4.109589041095885
2011-03-01;1.777402501451264;18.23347875313075;22.688172043010745;1.2795228566042685;5.305466237942125
2011-04-01;1.6017776467243117;16.585486628368074;26.68776371308017;1.1846676296212906;5.639396346306591
2011-05-01;1.6363253709354764;25.22797812900479;25.607287449392715;1.6195010234860858;7.551669316375209
2011-06-01;1.5564733949196663;32.54188555443156;28.401191658391276;1.2196834581679903;10.2929532858274
2011-07-01;1.4700786492077178;35.05004855215515;31.72413793103448;0.3274337234599814;11.902897415818337
2011-08-01;1.4175771174534058;39.165971005765066;38.989898989898975;0.7762318754940314;12.943962115232832
2011-09-01;1.2978721177295816;37.84318289457862;39.460020768432;0.9833160718067232;13.57827476038338
2011-10-01;1.079328001001123;41.23578330719759;40.90909090909092;0.9620399274655006;13.738019169329085
2011-11-01;1.1210902498489217;33.263166822835146;40.394600207684306;0.6844037587435586;12.887828162291171
2011-12-01;1.0555902560899444;34.16992539701411;40.91858037578289;0.43221707900271117;12.728719172633252
2012-01-01;1.1247284331763696;25.320603111196995;33.19999999999999;-0.26009625159815897;11.093627065302902
2012-02-01;1.213065378823286;24.578780516408894;23.4911792014856;-0.580140494600518;10.061919504643967
2012-03-01;1.2143649731926942;15.929531538599772;14.285714285714302;-0.15154730561787805;8.549618320610675
2012-04-01;1.395136715106049;12.718103401854108;4.662781015820161;-0.3537746898030994;6.9172932330827
2012-05-01;1.524046176942595;12.205726490323364;1.6116035455278066;-0.3437124450051375;5.099778270509958
2012-06-01;1.5853961420647433;7.450999806170788;-5.568445475638062;-0.23294395974322712;3.5175879396984744
